#  r W0 W2 w4
2.009411123407080311e+02 5.970757097610854881e-11 1.137398506564124590e-12 2.370640445005551661e-12
2.011402316103768158e+02 5.969918506779015179e-11 1.135763438223762199e-12 2.371777348883359389e-12
2.013395481939904244e+02 5.969086693391671451e-11 1.134038686757759620e-12 2.373041521184566241e-12
2.015390622870739037e+02 5.968246996028389087e-11 1.132400278926978221e-12 2.374170840861638835e-12
2.017387740853458808e+02 5.967414056169407197e-11 1.130672420266379028e-12 2.375427097901763529e-12
2.019386837847191032e+02 5.966573247471925485e-11 1.129030688622653202e-12 2.376548840962833046e-12
2.021387915813005804e+02 5.965739176374198940e-11 1.127299737652151253e-12 2.377797191407662422e-12
2.023390976713910732e+02 5.964897251529508032e-11 1.125654697443171642e-12 2.378911365870176948e-12
2.025396022514864285e+02 5.964062044415731459e-11 1.123920668617288305e-12 2.380151818814789639e-12
2.027403055182770686e+02 5.963218998600790650e-11 1.122272334657220512e-12 2.381258433125907089e-12
2.029412076686483033e+02 5.962382650683596801e-11 1.120535241996583564e-12 2.382490998091208086e-12
2.031423088996804154e+02 5.961538479065516767e-11 1.118883628662250525e-12 2.383590061125079187e-12
2.033436094086492290e+02 5.960700985547735010e-11 1.117143485749969377e-12 2.384814748055607895e-12
2.035451093930257969e+02 5.959855683284006574e-11 1.115488606977772051e-12 2.385906269110727432e-12
2.037468090504770544e+02 5.959017039358846426e-11 1.113745426956247777e-12 2.387123088371479805e-12
2.039487085788657055e+02 5.958170601597546063e-11 1.112087296238513917e-12 2.388207077167650127e-12
2.041508081762505356e+02 5.957330802448801398e-11 1.110341091806135979e-12 2.389416039541408511e-12
2.043531080408868092e+02 5.956483224328751499e-11 1.108679722188250045e-12 2.390492506216740592e-12
2.045556083712256736e+02 5.955642265131008638e-11 1.106930505596299820e-12 2.391693622900874455e-12
2.047583093659154656e+02 5.954793541782065732e-11 1.105265909673529358e-12 2.392762578009111682e-12
2.049612112238012287e+02 5.953951417700917991e-11 1.103513692723185447e-12 2.393955860612809712e-12
2.051643141439249973e+02 5.953101544244074850e-11 1.101845882637890767e-12 2.395017315120013095e-12
2.053676183255260526e+02 5.952258250436286684e-11 1.100090676677543080e-12 2.396202775661125129e-12
2.055711239680411495e+02 5.951407221983942448e-11 1.098419664116418036e-12 2.397256740942648525e-12
2.057748312711046879e+02 5.950562753597691144e-11 1.096661480039004898e-12 2.398434391844505268e-12
2.059787404345487971e+02 5.949710565253821929e-11 1.094987276230584646e-12 2.399480879681878911e-12
2.061828516584037061e+02 5.948864917428861750e-11 1.093226124471073900e-12 2.400650733770321273e-12
2.063871651428977998e+02 5.948011564289219685e-11 1.091548740183222049e-12 2.401689756348187408e-12
2.065916810884579320e+02 5.947164732157099003e-11 1.089784630716326813e-12 2.402851826848193562e-12
2.067963996957097947e+02 5.946310209309406106e-11 1.088104076254311869e-12 2.403883396750712169e-12
2.070013211654771510e+02 5.945462187993667734e-11 1.086337018592472671e-12 2.405037697283032285e-12
2.072064456987834831e+02 5.944606490517836919e-11 1.084653303796546677e-12 2.406061827491083689e-12
2.074117734968512821e+02 5.943757275134192598e-11 1.082883306987831189e-12 2.407208372069390845e-12
2.076173047611023321e+02 5.942900398102471141e-11 1.081196441231704408e-12 2.408225075956815438e-12
2.078230396931581652e+02 5.942049983759008333e-11 1.079423513857914584e-12 2.409363878983909797e-12
2.080289784948399756e+02 5.941191922236218273e-11 1.077733506046721877e-12 2.410373170314479619e-12
2.082351213681689615e+02 5.940340304033575936e-11 1.075957656222142483e-12 2.411504246579218814e-12
2.084414685153665800e+02 5.939481053077276923e-11 1.074264514791314014e-12 2.412506139503204836e-12
2.086480201388546334e+02 5.938628226108852308e-11 1.072485750160964357e-12 2.413629504177174246e-12
2.088547764412555523e+02 5.937767780769536769e-11 1.070789483074509437e-12 2.414624013227823174e-12
2.090617376253926807e+02 5.936913740121661195e-11 1.069007810813023963e-12 2.415739681861495269e-12
2.092689038942897923e+02 5.936052095442949496e-11 1.067308425562750522e-12 2.416726821951697804e-12
2.094762754511723983e+02 5.935196836195096437e-11 1.065523852373363222e-12 2.417834810471482890e-12
2.096838524994672923e+02 5.934333987213891977e-11 1.063821355977616836e-12 2.418814596890282846e-12
2.098916352428027778e+02 5.933477504438825699e-11 1.062033888091235715e-12 2.419914921595097963e-12
2.100996238850089242e+02 5.932613446185551434e-11 1.060328287094412310e-12 2.420887370004411415e-12
2.103078186301178221e+02 5.931755734949538956e-11 1.058537930269038180e-12 2.421980047561700335e-12
2.105162196823637260e+02 5.930890462448270525e-11 1.056829230740873374e-12 2.422945173992467288e-12
2.107248272461832812e+02 5.930031517811249641e-11 1.055035990261231699e-12 2.424030221435143022e-12
2.109336415262157232e+02 5.929165026079907942e-11 1.053324197796590171e-12 2.424988042284198020e-12
2.111426627273030761e+02 5.928304843095678509e-11 1.051528078473671436e-12 2.426065477007151933e-12
2.113518910544904941e+02 5.927437127146219691e-11 1.049813198192266420e-12 2.427016009033742065e-12
2.115613267130257782e+02 5.926575700862605186e-11 1.048014204363470118e-12 2.428085848790271007e-12
2.117709699083606836e+02 5.925706755701214521e-11 1.046296240910098870e-12 2.429029109112106200e-12
2.119808208461504364e+02 5.924844081160241694e-11 1.044494376439387593e-12 2.430091372010253201e-12
2.121908797322538760e+02 5.923973901787456363e-11 1.042773333984199383e-12 2.431027378100611494e-12
2.124011467727339948e+02 5.923109974025545229e-11 1.040968602262486959e-12 2.432082082600228626e-12
2.126116221738579384e+02 5.922238555436475331e-11 1.039244484501364143e-12 2.433010852284231429e-12
2.128223061420972329e+02 5.921373369484592977e-11 1.037436888447197826e-12 2.434058017192877428e-12
2.130331988841280122e+02 5.920500706669053363e-11 1.035709698602657347e-12 2.434979568643730055e-12
2.132443006068311604e+02 5.919634257552896185e-11 1.033899240662902616e-12 2.436019213113547390e-12
2.134556115172926809e+02 5.918760345495621008e-11 1.032168981485053237e-12 2.436933564849694816e-12
2.136671318228039240e+02 5.917892628235773683e-11 1.030355663636216162e-12 2.437965708373987067e-12
2.138788617308609616e+02 5.917017461916537890e-11 1.028622337403828187e-12 2.438872879255147258e-12
2.140908014491662925e+02 5.916148471528659493e-11 1.026806161153145137e-12 2.439897541664895103e-12
2.143029511856277907e+02 5.915272045922477864e-11 1.025069769675193701e-12 2.440797550888958301e-12
2.145153111483595580e+02 5.914401777417441456e-11 1.023250736062396576e-12 2.441814752349374681e-12
2.147278815456817540e+02 5.913524087494727578e-11 1.021511280679828290e-12 2.442707619448849112e-12
2.149406625861211921e+02 5.912652535878793394e-11 1.019689390278676907e-12 2.443717380456232874e-12
2.151536544784110276e+02 5.911773576605497959e-11 1.017946871865959408e-12 2.444603125295076176e-12
2.153668574314914963e+02 5.910900736880476263e-11 1.016122124786404569e-12 2.445605466673216181e-12
2.155802716545098008e+02 5.910020503218273179e-11 1.014376543754108831e-12 2.446484109443322717e-12
2.157938973568203380e+02 5.909146370381688401e-11 1.012548939644700356e-12 2.447479052340313516e-12
2.160077347479852961e+02 5.908264857288120843e-11 1.010800295941630444e-12 2.448350613558409616e-12
2.162217840377737161e+02 5.907389426333353761e-11 1.008969833991749710e-12 2.449338179443703813e-12
2.164360454361633401e+02 5.906506628762003484e-11 1.007218127107694522e-12 2.450202679948237368e-12
2.166505191533396157e+02 5.905629894678463112e-11 1.005384806050534615e-12 2.451182890608974198e-12
2.168652053996963787e+02 5.904745807579074529e-11 1.003630035019058815e-12 2.452040351556492108e-12
2.170801043858359094e+02 5.903867765352346758e-11 1.001793853134508355e-12 2.453013229094650367e-12
2.172952163225690754e+02 5.902982383671018225e-11 1.000036016536294006e-12 2.453863671957218447e-12
2.175105414209158710e+02 5.902103028282998944e-11 9.981969716544241880e-13 2.454829238786609080e-12
2.177260798921051901e+02 5.901216346962296497e-11 9.964360676204805273e-13 2.455672685348523535e-12
2.179418319475753378e+02 5.900335673391372539e-11 9.945941571247506488e-13 2.456630964191496661e-12
2.181577977989741157e+02 5.899447687370501793e-11 9.928301833401741596e-13 2.457467436546260919e-12
2.183739776581593333e+02 5.898565690591667261e-11 9.909854041716028646e-13 2.458418450431117259e-12
2.185903717371979269e+02 5.897676394806616873e-11 9.892183578796544144e-13 2.459247970978651849e-12
2.188069802483678075e+02 5.896793069791659249e-11 9.873707065406639831e-13 2.460191743236442653e-12
2.190238034041569506e+02 5.895902459175331460e-11 9.856005845466369428e-13 2.461014334680107679e-12
2.192408414172638516e+02 5.895017800892928546e-11 9.837500571052774457e-13 2.461950888942123293e-12
2.194580945005978379e+02 5.894125870375295567e-11 9.819768557812545838e-13 2.462766574286118552e-12
2.196755628672791545e+02 5.893239873791170579e-11 9.801234478761461653e-13 2.463695934480948053e-12
2.198932467306393335e+02 5.892346618299414179e-11 9.783471631656602131e-13 2.464504737027512413e-12
2.201111463042211653e+02 5.891459278376503768e-11 9.764908700105660102e-13 2.465426927378597200e-12
2.203292618017792108e+02 5.890564692835149691e-11 9.747114974335421466e-13 2.466228870725539985e-12
2.205475934372796871e+02 5.889676004533700879e-11 9.728523138226587316e-13 2.467143915748526647e-12
2.207661414249012068e+02 5.888780083864732580e-11 9.710698484806923025e-13 2.467939023786710144e-12
2.209849059790338117e+02 5.887890042142483705e-11 9.692077687939364893e-13 2.468846948287079581e-12
2.212038873142807347e+02 5.886992781265543978e-11 9.674222053760424782e-13 2.469635245197859147e-12
2.214230856454576895e+02 5.886101381077800950e-11 9.655572235848963151e-13 2.470536074268533483e-12
2.216425011875931261e+02 5.885202774910244917e-11 9.637685563731214888e-13 2.471317584521744521e-12
2.218621341559286577e+02 5.884310011210073795e-11 9.619006660465671177e-13 2.472211343541059946e-12
2.220819847659192305e+02 5.883410054667151146e-11 9.601088889221411727e-13 2.472986091892650262e-12
2.223020532332332380e+02 5.882515922405456981e-11 9.582380832327519963e-13 2.473872806521692121e-12
2.225223397737527478e+02 5.881614610400411490e-11 9.564431896826129150e-13 2.474640818011633779e-12
2.227428446035737863e+02 5.880719104526102468e-11 9.545694614134089371e-13 2.475520514193090717e-12
2.229635679390065945e+02 5.879816431970332264e-11 9.527714445368555716e-13 2.476281814143677612e-12
2.231845099965758266e+02 5.878919547430419224e-11 9.508947860877110176e-13 2.477154518099091036e-12
2.234056709930201805e+02 5.878015509233565971e-11 9.490936386031263559e-13 2.477909132112731197e-12
2.236270511452937058e+02 5.877117240973323964e-11 9.472140419982829607e-13 2.478774870341306204e-12
2.238486506705652630e+02 5.876211832043411153e-11 9.454097562507885763e-13 2.479522824298991831e-12
2.240704697862188652e+02 5.875312175006453117e-11 9.435272131459611385e-13 2.480381623575594690e-12
2.242925087098539905e+02 5.874405390250019189e-11 9.417197811146039279e-13 2.481122943635569697e-12
2.245147676592856953e+02 5.873504339378452333e-11 9.398342828047512841e-13 2.481974831009640153e-12
2.247372468525449278e+02 5.872596173700648913e-11 9.380236961104723504e-13 2.482709543605490143e-12
2.249599465078786977e+02 5.871693723935162607e-11 9.361352335377814044e-13 2.483554546399099481e-12
2.251828668437501619e+02 5.870784172239887621e-11 9.343214834514798565e-13 2.484282678238709287e-12
2.254060080788391360e+02 5.869880318519920124e-11 9.324300472135683195e-13 2.485120824045801815e-12
2.256293704320422080e+02 5.868969375709919910e-11 9.306131246646337938e-13 2.485842402110210858e-12
2.258529541224722550e+02 5.868064112973724287e-11 9.287187050230681655e-13 2.486673718795300530e-12
2.260767593694600066e+02 5.867151773950728008e-11 9.268986006077843020e-13 2.487388770337473356e-12
2.263007863925532774e+02 5.866245097135494914e-11 9.250011874969999309e-13 2.488213286034739045e-12
2.265250354115173650e+02 5.865331356800311493e-11 9.231778914878481360e-13 2.488921838578936053e-12
2.267495066463354760e+02 5.864423260842293249e-11 9.212774745241682348e-13 2.489739581691369733e-12
2.269742003172086413e+02 5.863508114094922527e-11 9.194509768787846981e-13 2.490441663032204481e-12
2.271991166445563124e+02 5.862598593929555906e-11 9.175475453698458809e-13 2.491252662230979533e-12
2.274242558490161343e+02 5.861682035669284277e-11 9.157178357408138508e-13 2.491948300432937293e-12
2.276496181514445425e+02 5.860771086231257713e-11 9.138113786952796488e-13 2.492752584656994104e-12
2.278752037729167625e+02 5.859853111356784792e-11 9.119784464397977116e-13 2.493441808054021501e-12
2.281010129347270947e+02 5.858940727580183134e-11 9.100689525773257360e-13 2.494239406509631661e-12
2.283270458583893685e+02 5.858021330989729029e-11 9.082327867674553845e-13 2.494922243704853143e-12
2.285533027656362606e+02 5.857107507808105922e-11 9.063202445289729654e-13 2.495713185865479697e-12
2.287797838784207443e+02 5.856186684399508169e-11 9.044808339619593732e-13 2.496389665731011735e-12
2.290064894189157201e+02 5.855271416746010130e-11 9.025652315201160047e-13 2.497173981337277276e-12
2.292334196095140157e+02 5.854349161416811584e-11 9.007225647291089612e-13 2.497844133014502211e-12
2.294605746728289546e+02 5.853432444224278814e-11 8.988038899993376204e-13 2.498621852074367399e-12
2.296879548316944124e+02 5.852508751871840090e-11 8.969579552644352811e-13 2.499285704974017048e-12
2.299155603091651301e+02 5.851590580072885317e-11 8.950361959158212907e-13 2.500056857763198244e-12
2.301433913285168842e+02 5.850665445594480434e-11 8.931869812752851786e-13 2.500714441565700441e-12
2.303714481132465721e+02 5.849745814121602647e-11 8.912621247422396319e-13 2.501479058627886596e-12
2.305997308870727522e+02 5.848819232414521136e-11 8.894096180040481054e-13 2.502130403284135022e-12
2.308282398739357575e+02 5.847898136200192183e-11 8.874816514977115885e-13 2.502888515431978840e-12
2.310569752979972122e+02 5.846970102161810169e-11 8.856258402514274395e-13 2.503533651163860513e-12
2.312859373836415671e+02 5.846047536138593662e-11 8.836947507718620604e-13 2.504285289479625092e-12
2.315151263554752745e+02 5.845118044666495358e-11 8.818356224007688047e-13 2.504924246781131481e-12
2.317445424383275281e+02 5.844194003767100959e-11 8.799013967491796043e-13 2.505669442617694398e-12
2.319741858572502338e+02 5.843263049759161384e-11 8.780389384425372248e-13 2.506302252255968331e-12
2.322040568375182943e+02 5.842337528916539156e-11 8.761015632336433340e-13 2.507041037238146023e-12
2.324341556046298365e+02 5.841405107270993926e-11 8.742357619995304820e-13 2.507667730254580282e-12
2.326644823843064671e+02 5.840478101418451943e-11 8.722952236746295668e-13 2.508400136280416066e-12
2.328950374024935002e+02 5.839544207034012306e-11 8.704260663528691674e-13 2.509020743992431745e-12
2.331258208853600706e+02 5.838615711105282574e-11 8.684823511926755912e-13 2.509746803234709631e-12
2.333568330592997029e+02 5.837680338881185812e-11 8.666098244679082757e-13 2.510361357237060321e-12
2.335880741509296001e+02 5.836750347810501815e-11 8.646629186060787946e-13 2.511081102145034090e-12
2.338195443870921792e+02 5.835813492646646952e-11 8.627870090214541935e-13 2.511689634311842725e-12
2.340512439948544170e+02 5.834882001368841880e-11 8.608368984581040595e-13 2.512403097613278839e-12
2.342831732015083048e+02 5.833943658165819415e-11 8.589575924288611253e-13 2.513005640099922691e-12
2.345153322345710478e+02 5.833010661616405004e-11 8.570042630445243744e-13 2.513712854802934793e-12
2.347477213217853489e+02 5.832070825275596425e-11 8.551215468721458430e-13 2.514309440048232159e-12
2.349803406911195225e+02 5.831136318390837922e-11 8.531649844418532190e-13 2.515010439443852280e-12
2.352131905707678925e+02 5.830194983814497136e-11 8.512788443282478396e-13 2.515601100172451136e-12
2.354462711891507638e+02 5.829258961531481797e-11 8.493190345359442934e-13 2.516295917836702089e-12
2.356795827749149623e+02 5.828316123622813966e-11 8.474294565980498178e-13 2.516880687061373412e-12
2.359131255569339487e+02 5.827378580879528607e-11 8.454663850513328018e-13 2.517569356858129592e-12
2.361468997643073635e+02 5.826434234542757362e-11 8.435733553359451555e-13 2.518148267882843440e-12
2.363809056263625337e+02 5.825495166278207266e-11 8.416070075809280257e-13 2.518830823966645986e-12
2.366151433726539324e+02 5.824549306418640619e-11 8.397105120796126728e-13 2.519403910389236404e-12
2.368496132329632928e+02 5.823608707572843071e-11 8.377408736160530463e-13 2.520080387208047373e-12
2.370843154373002619e+02 5.822661329096962595e-11 8.358408982805194208e-13 2.520647682923099049e-12
2.373192502159022581e+02 5.821719194611067084e-11 8.338679545773500173e-13 2.521318115221507544e-12
2.375544177992349262e+02 5.820770292426593833e-11 8.319644853351273635e-13 2.521879654423712190e-12
2.377898184179921657e+02 5.819826617242936982e-11 8.299882218460009824e-13 2.522544077246402625e-12
2.380254523030967277e+02 5.818876186258857336e-11 8.280812446159171945e-13 2.523099894434072068e-12
2.382613196856999309e+02 5.817930965321048204e-11 8.261016467951464004e-13 2.523758343129046051e-12
2.384974207971824853e+02 5.816979000447741180e-11 8.241911475035920369e-13 2.524308473107380166e-12
2.387337558691537538e+02 5.816032228700678066e-11 8.222082008222217277e-13 2.524960983329717588e-12
2.389703251334532013e+02 5.815078724849946335e-11 8.202941654192668055e-13 2.525505461214747540e-12
2.392071288221498548e+02 5.814130397239930511e-11 8.183078553815134170e-13 2.526152068930249317e-12
2.394441671675427017e+02 5.813175349325058563e-11 8.163902698574302235e-13 2.526690930152422954e-12
2.396814404021608595e+02 5.812225460799816250e-11 8.144005820172246348e-13 2.527331671641769148e-12
2.399189487587639746e+02 5.811268863735618858e-11 8.124794324191548313e-13 2.527864951950246845e-12
2.401566924703422785e+02 5.810317409244381359e-11 8.104863523968801505e-13 2.528499863812861952e-12
2.403946717701168723e+02 5.809359257947295990e-11 8.085616248457443149e-13 2.529027599279446529e-12
2.406328868915399823e+02 5.808406232440837817e-11 8.065651383452324617e-13 2.529656718437947599e-12
2.408713380682951595e+02 5.807446521828940146e-11 8.046368190527598917e-13 2.530178945461557882e-12
2.411100255342977903e+02 5.806491920259643641e-11 8.026369118786927833e-13 2.530802309165875878e-12
2.413489495236943014e+02 5.805530645252712816e-11 8.007049871649445581e-13 2.531319064476811037e-12
2.415881102708638934e+02 5.804574462574630841e-11 7.987016452400342630e-13 2.531936710308867557e-12
2.418275080104177164e+02 5.803611618094210879e-11 7.967661015507348583e-13 2.532448030973459600e-12
2.420671429771994951e+02 5.802653849263069396e-11 7.947593109334417403e-13 2.533059996851843195e-12
2.423070154062855863e+02 5.801689430232505369e-11 7.928201348576954558e-13 2.533565920277319071e-12
2.425471255329854330e+02 5.800730070205802317e-11 7.908098817600559760e-13 2.534172244461963984e-12
2.427874735928413941e+02 5.799764071550273959e-11 7.888670600483528561e-13 2.534672808400901376e-12
2.430280598216295118e+02 5.798803115287295407e-11 7.868533308538078799e-13 2.535273529497921784e-12
2.432688844553593128e+02 5.797835531933866227e-11 7.849068504360026740e-13 2.535768772053506229e-12
2.435099477302741775e+02 5.796872974395714813e-11 7.828896317178875630e-13 2.536363929020267568e-12
2.437512498828519938e+02 5.795903801273385083e-11 7.809394797215856119e-13 2.536853888651223632e-12
2.439927911498040203e+02 5.794939637423050450e-11 7.789187582610979760e-13 2.537443520801564179e-12
2.442345717680770463e+02 5.793968869462793401e-11 7.769649220299204346e-13 2.537928236327272829e-12
2.444765919748521981e+02 5.793003094265160596e-11 7.749406848348259049e-13 2.538512383336310070e-12
2.447188520075458200e+02 5.792030726399923703e-11 7.729831519470275657e-13 2.538991893941980978e-12
2.449613521038093324e+02 5.791063334821821652e-11 7.709553862702966019e-13 2.539570595851829577e-12
2.452040925015298853e+02 5.790089361986581570e-11 7.689941445575642615e-13 2.540044941094056718e-12
2.454470734388301878e+02 5.789120348996785654e-11 7.669628379161294213e-13 2.540618238318977797e-12
2.456902951540689060e+02 5.788144766128582465e-11 7.649978754824658725e-13 2.541087458130886711e-12
2.459337578858410041e+02 5.787174126697890783e-11 7.629630156762051622e-13 2.541655391462746513e-12
2.461774618729777728e+02 5.786196928735824765e-11 7.609943209168346937e-13 2.542119526159488514e-12
2.464214073545474832e+02 5.785224657837021294e-11 7.589558960477005242e-13 2.542682136773100747e-12
2.466655945698546759e+02 5.784245839722314315e-11 7.569834576684783824e-13 2.543141227057453756e-12
2.469100237584414401e+02 5.783271932330245816e-11 7.549414561595468557e-13 2.543698556516476487e-12
2.471546951600873285e+02 5.782291489006221298e-11 7.529652631958353608e-13 2.544152643484537961e-12
2.473996090148093572e+02 5.781315940097757891e-11 7.509196738108611350e-13 2.544704733746773549e-12
2.476447655628623465e+02 5.780333866509871834e-11 7.489397156473430399e-13 2.545153858893126723e-12
2.478901650447392342e+02 5.779356671063973563e-11 7.468905275101200204e-13 2.545700752316203838e-12
2.481358077011713306e+02 5.778372962159826172e-11 7.449067939001093205e-13 2.546144957539990313e-12
2.483816937731283190e+02 5.777394115157498415e-11 7.428539965140181537e-13 2.546686696887051611e-12
2.486278235018189378e+02 5.776408765886841857e-11 7.408664775990221211e-13 2.547126024497448600e-12
2.488741971286906960e+02 5.775428262311196718e-11 7.388100608665857658e-13 2.547662652942768120e-12
2.491208148954306978e+02 5.774441267625929307e-11 7.368187471960518666e-13 2.548097145664512137e-12
2.493676770439648749e+02 5.773459102462139084e-11 7.347587014388241786e-13 2.548628706799220943e-12
2.496147838164595214e+02 5.772470457316335653e-11 7.327635839900530933e-13 2.549058407778547512e-12
2.498621354553207254e+02 5.771486625551660633e-11 7.306998999685311388e-13 2.549584945616073774e-12
2.501097322031947954e+02 5.770496324901509848e-11 7.287009701663826844e-13 2.550009898425947894e-12
2.503575743029683451e+02 5.769510821525282143e-11 7.266336390995727115e-13 2.550531457407917017e-12
2.506056619977688342e+02 5.768518860329138851e-11 7.246308888362727379e-13 2.550951706054045967e-12
2.508539955309646814e+02 5.767531680332757234e-11 7.225599024218164547e-13 2.551468331055626973e-12
2.511025751461652362e+02 5.766538053551092053e-11 7.205533240773623158e-13 2.551883919981649584e-12
2.513514010872214328e+02 5.765549191927995461e-11 7.184786745116944702e-13 2.552395656317095764e-12
2.516004735982258183e+02 5.764553894523394137e-11 7.164682609734785513e-13 2.552806630410243837e-12
2.518497929235127799e+02 5.763563346269051976e-11 7.143899409716722978e-13 2.553313523838525498e-12
2.520993593076591708e+02 5.762566373206178546e-11 7.123756856547495561e-13 2.553719928435110341e-12
2.523491729954832863e+02 5.761574133318072597e-11 7.102936884705655901e-13 2.554222025165137595e-12
2.525992342320468822e+02 5.760575479563686837e-11 7.082755853375863657e-13 2.554623906055786138e-12
2.528495432626543504e+02 5.759581543041258266e-11 7.061899047838439620e-13 2.555121252751746803e-12
2.531001003328530032e+02 5.758581203564117465e-11 7.041679483655739544e-13 2.555518656186449902e-12
2.533509056884336417e+02 5.757585565408766174e-11 7.020785788340340991e-13 2.556011299972967667e-12
2.536019595754304987e+02 5.756583535179639996e-11 7.000527642488659135e-13 2.556404272666662772e-12
2.538532622401217225e+02 5.755586190394664528e-11 6.979597007304380586e-13 2.556892261133990096e-12
2.541048139290294046e+02 5.754582464386261340e-11 6.959300237051051537e-13 2.557280850271104680e-12
2.543566148889200065e+02 5.753583407976831732e-11 6.938332618099823799e-13 2.557764231479841117e-12
2.546086653668044448e+02 5.752577981163785037e-11 6.917997186993667721e-13 2.558148484719576456e-12
2.548609656099387450e+02 5.751577208136852350e-11 6.896992546771194522e-13 2.558627307205750081e-12
2.551135158658231035e+02 5.750570075495649698e-11 6.876618424844575605e-13 2.559007272686314495e-12
2.553663163822037916e+02 5.749567580859960878e-11 6.855576732441383316e-13 2.559481585465608679e-12
2.556193674070723034e+02 5.748558737368878597e-11 6.835163896410159893e-13 2.559857311809083684e-12
2.558726691886658955e+02 5.747554516134853695e-11 6.814085127712246379e-13 2.560327164381692343e-12
2.561262219754677290e+02 5.746543956773912945e-11 6.793633561177181124e-13 2.560698700698254983e-12
2.563800260162073528e+02 5.745538003953607631e-11 6.772517699065592253e-13 2.561164143052806835e-12
2.566340815598606468e+02 5.744525723704497508e-11 6.752027392710819992e-13 2.561531538944972217e-12
2.568883888556502484e+02 5.743518034311524877e-11 6.730874427261380634e-13 2.561992621562825016e-12
2.571429481530458361e+02 5.742504028157505472e-11 6.710345379055215728e-13 2.562355927129191240e-12
2.573977597017641301e+02 5.741494597206961729e-11 6.689155307736620933e-13 2.562812700987953349e-12
2.576528237517696880e+02 5.740478860132825355e-11 6.668587523128373150e-13 2.563171966826957747e-12
2.579081405532740519e+02 5.739467682641203218e-11 6.647360351002545185e-13 2.563624483404254477e-12
2.581637103567373401e+02 5.738450209633163260e-11 6.626753843121180376e-13 2.563979760617616433e-12
2.584195334128676222e+02 5.737437280618255027e-11 6.605489583037077587e-13 2.564428071894469044e-12
2.586756099726214870e+02 5.736418066663837371e-11 6.584844372886754213e-13 2.564779412090476497e-12
2.589319402872040996e+02 5.735403381144654783e-11 6.563543045678268333e-13 2.565223570554009920e-12
2.591885246080697129e+02 5.734382421232613810e-11 6.542859162336151972e-13 2.565571025850034030e-12
2.594453631869214973e+02 5.733365974229256868e-11 6.521520797017579017e-13 2.566011084496414411e-12
2.597024562757123363e+02 5.732343263349474638e-11 6.500798277824916850e-13 2.566354707521916567e-12
2.599598041266445421e+02 5.731325049883044361e-11 6.479422911782766692e-13 2.566790719858929742e-12
2.602174069921704813e+02 5.730300583026402012e-11 6.458661802540784505e-13 2.567130563757531534e-12
2.604752651249929727e+02 5.729280598118850511e-11 6.437249481728433879e-13 2.567562583806293129e-12
2.607333787780642638e+02 5.728254370277099659e-11 6.416449836888539140e-13 2.567898702237485238e-12
2.609917482045883048e+02 5.727232608951173914e-11 6.395000616014925151e-13 2.568326784534502156e-12
2.612503736580194982e+02 5.726204615116824857e-11 6.374162498869355379e-13 2.568659231675485716e-12
2.615092553920634373e+02 5.725181072395843117e-11 6.352676441589390624e-13 2.569083431273892874e-12
2.617683936606771908e+02 5.724151307562018782e-11 6.331799924458086331e-13 2.569412261820808126e-12
2.620277887180695302e+02 5.723125978469786560e-11 6.310277103559678253e-13 2.569832634291458164e-12
2.622874408187008726e+02 5.722094437630075164e-11 6.289362267979784251e-13 2.570157903459948702e-12
2.625473502172841336e+02 5.721067317190717212e-11 6.267802765569910389e-13 2.570574504891970976e-12
2.628075171687843294e+02 5.720033995339026857e-11 6.246849702478244235e-13 2.570896268417807364e-12
2.630679419284193159e+02 5.719005078576844350e-11 6.225253610166190096e-13 2.571309155418743255e-12
2.633286247516600724e+02 5.717969970707228541e-11 6.204262420081780217e-13 2.571627469557549181e-12
2.635895658942299065e+02 5.716939252646503911e-11 6.182629839161123051e-13 2.572036699253256772e-12
2.638507656121063860e+02 5.715902353753025848e-11 6.161600632367153138e-13 2.572351620780355572e-12
2.641122241615203734e+02 5.714869829417901942e-11 6.139931673993698665e-13 2.572757250814340797e-12
2.643739417989567073e+02 5.713831134494409628e-11 6.118864570713811646e-13 2.573068837023765501e-12
2.646359187811544302e+02 5.712796798908653829e-11 6.097159356084291120e-13 2.573470925555884827e-12
2.648981553651069021e+02 5.711756302948620451e-11 6.076054486660464296e-13 2.573779234258762976e-12
2.651606518080621413e+02 5.710720151135477341e-11 6.054313147186525162e-13 2.574177839963661132e-12
2.654234083675232228e+02 5.709677849131811275e-11 6.033170652250388075e-13 2.574482929486542647e-12
2.656864253012482209e+02 5.708639876113762230e-11 6.011393329729037401e-13 2.574878111551526913e-12
2.659497028672507213e+02 5.707595763058602188e-11 5.990213360372323344e-13 2.575180040734064513e-12
2.662132413238002755e+02 5.706555963857194775e-11 5.968400207156081457e-13 2.575571858856747176e-12
2.664770409294214346e+02 5.705510034741688146e-11 5.947182925099176635e-13 2.575870687048682909e-12
2.667411019428958525e+02 5.704468404377322219e-11 5.925334104262536115e-13 2.576259201433298936e-12
2.670054246232613195e+02 5.703420654191408576e-11 5.904079682019431086e-13 2.576554988490918363e-12
2.672700092298123877e+02 5.702377187683078429e-11 5.882195367520903182e-13 2.576940259844988405e-12
2.675348560221003709e+02 5.701327611415256889e-11 5.860903988558699779e-13 2.577233066127455240e-12
2.677999652599338560e+02 5.700282303780343168e-11 5.838984365400463703e-13 2.577615155657422741e-12
